Date,Year,Month,MonthName,YearMonth,Quarter,YearQuarter,Day,MonthYearSort
2010-01-13,2010,1,Jan,2010-01,Q1,2010-Q1,13,201001
2010-01-14,2010,1,Jan,2010-01,Q1,2010-Q1,14,201001
2010-01-15,2010,1,Jan,2010-01,Q1,2010-Q1,15,201001
2010-01-16,2010,1,Jan,2010-01,Q1,2010-Q1,16,201001
2010-01-17,2010,1,Jan,2010-01,Q1,2010-Q1,17,201001
2010-01-18,2010,1,Jan,2010-01,Q1,2010-Q1,18,201001
2010-01-19,2010,1,Jan,2010-01,Q1,2010-Q1,19,201001
2010-01-20,2010,1,Jan,2010-01,Q1,2010-Q1,20,201001
2010-01-21,2010,1,Jan,2010-01,Q1,2010-Q1,21,201001
2010-01-22,2010,1,Jan,2010-01,Q1,2010-Q1,22,201001
2010-01-23,2010,1,Jan,2010-01,Q1,2010-Q1,23,201001
2010-01-24,2010,1,Jan,2010-01,Q1,2010-Q1,24,201001
2010-01-25,2010,1,Jan,2010-01,Q1,2010-Q1,25,201001
2010-01-26,2010,1,Jan,2010-01,Q1,2010-Q1,26,201001
2010-01-27,2010,1,Jan,2010-01,Q1,2010-Q1,27,201001
2010-01-28,2010,1,Jan,2010-01,Q1,2010-Q1,28,201001
2010-01-29,2010,1,Jan,2010-01,Q1,2010-Q1,29,201001
2010-01-30,2010,1,Jan,2010-01,Q1,2010-Q1,30,201001
2010-01-31,2010,1,Jan,2010-01,Q1,2010-Q1,31,201001
2010-02-01,2010,2,Feb,2010-02,Q1,2010-Q1,1,201002
2010-02-02,2010,2,Feb,2010-02,Q1,2010-Q1,2,201002
2010-02-03,2010,2,Feb,2010-02,Q1,2010-Q1,3,201002
2010-02-04,2010,2,Feb,2010-02,Q1,2010-Q1,4,201002
2010-02-05,2010,2,Feb,2010-02,Q1,2010-Q1,5,201002
2010-02-06,2010,2,Feb,2010-02,Q1,2010-Q1,6,201002
2010-02-07,2010,2,Feb,2010-02,Q1,2010-Q1,7,201002
2010-02-08,2010,2,Feb,2010-02,Q1,2010-Q1,8,201002
2010-02-09,2010,2,Feb,2010-02,Q1,2010-Q1,9,201002
2010-02-10,2010,2,Feb,2010-02,Q1,2010-Q1,10,201002
2010-02-11,2010,2,Feb,2010-02,Q1,2010-Q1,11,201002
2010-02-12,2010,2,Feb,2010-02,Q1,2010-Q1,12,201002
2010-02-13,2010,2,Feb,2010-02,Q1,2010-Q1,13,201002
2010-02-14,2010,2,Feb,2010-02,Q1,2010-Q1,14,201002
2010-02-15,2010,2,Feb,2010-02,Q1,2010-Q1,15,201002
2010-02-16,2010,2,Feb,2010-02,Q1,2010-Q1,16,201002
2010-02-17,2010,2,Feb,2010-02,Q1,2010-Q1,17,201002
2010-02-18,2010,2,Feb,2010-02,Q1,2010-Q1,18,201002
2010-02-19,2010,2,Feb,2010-02,Q1,2010-Q1,19,201002
2010-02-20,2010,2,Feb,2010-02,Q1,2010-Q1,20,201002
2010-02-21,2010,2,Feb,2010-02,Q1,2010-Q1,21,201002
2010-02-22,2010,2,Feb,2010-02,Q1,2010-Q1,22,201002
2010-02-23,2010,2,Feb,2010-02,Q1,2010-Q1,23,201002
2010-02-24,2010,2,Feb,2010-02,Q1,2010-Q1,24,201002
2010-02-25,2010,2,Feb,2010-02,Q1,2010-Q1,25,201002
2010-02-26,2010,2,Feb,2010-02,Q1,2010-Q1,26,201002
2010-02-27,2010,2,Feb,2010-02,Q1,2010-Q1,27,201002
2010-02-28,2010,2,Feb,2010-02,Q1,2010-Q1,28,201002
2010-03-01,2010,3,Mar,2010-03,Q1,2010-Q1,1,201003
2010-03-02,2010,3,Mar,2010-03,Q1,2010-Q1,2,201003
2010-03-03,2010,3,Mar,2010-03,Q1,2010-Q1,3,201003
2010-03-04,2010,3,Mar,2010-03,Q1,2010-Q1,4,201003
2010-03-05,2010,3,Mar,2010-03,Q1,2010-Q1,5,201003
2010-03-06,2010,3,Mar,2010-03,Q1,2010-Q1,6,201003
2010-03-07,2010,3,Mar,2010-03,Q1,2010-Q1,7,201003
2010-03-08,2010,3,Mar,2010-03,Q1,2010-Q1,8,201003
2010-03-09,2010,3,Mar,2010-03,Q1,2010-Q1,9,201003
2010-03-10,2010,3,Mar,2010-03,Q1,2010-Q1,10,201003
2010-03-11,2010,3,Mar,2010-03,Q1,2010-Q1,11,201003
2010-03-12,2010,3,Mar,2010-03,Q1,2010-Q1,12,201003
2010-03-13,2010,3,Mar,2010-03,Q1,2010-Q1,13,201003
2010-03-14,2010,3,Mar,2010-03,Q1,2010-Q1,14,201003
2010-03-15,2010,3,Mar,2010-03,Q1,2010-Q1,15,201003
2010-03-16,2010,3,Mar,2010-03,Q1,2010-Q1,16,201003
2010-03-17,2010,3,Mar,2010-03,Q1,2010-Q1,17,201003
2010-03-18,2010,3,Mar,2010-03,Q1,2010-Q1,18,201003
2010-03-19,2010,3,Mar,2010-03,Q1,2010-Q1,19,201003
2010-03-20,2010,3,Mar,2010-03,Q1,2010-Q1,20,201003
2010-03-21,2010,3,Mar,2010-03,Q1,2010-Q1,21,201003
2010-03-22,2010,3,Mar,2010-03,Q1,2010-Q1,22,201003
2010-03-23,2010,3,Mar,2010-03,Q1,2010-Q1,23,201003
2010-03-24,2010,3,Mar,2010-03,Q1,2010-Q1,24,201003
2010-03-25,2010,3,Mar,2010-03,Q1,2010-Q1,25,201003
2010-03-26,2010,3,Mar,2010-03,Q1,2010-Q1,26,201003
2010-03-27,2010,3,Mar,2010-03,Q1,2010-Q1,27,201003
2010-03-28,2010,3,Mar,2010-03,Q1,2010-Q1,28,201003
2010-03-29,2010,3,Mar,2010-03,Q1,2010-Q1,29,201003
2010-03-30,2010,3,Mar,2010-03,Q1,2010-Q1,30,201003
2010-03-31,2010,3,Mar,2010-03,Q1,2010-Q1,31,201003
2010-04-01,2010,4,Apr,2010-04,Q2,2010-Q2,1,201004
2010-04-02,2010,4,Apr,2010-04,Q2,2010-Q2,2,201004
2010-04-03,2010,4,Apr,2010-04,Q2,2010-Q2,3,201004
2010-04-04,2010,4,Apr,2010-04,Q2,2010-Q2,4,201004
2010-04-05,2010,4,Apr,2010-04,Q2,2010-Q2,5,201004
2010-04-06,2010,4,Apr,2010-04,Q2,2010-Q2,6,201004
2010-04-07,2010,4,Apr,2010-04,Q2,2010-Q2,7,201004
2010-04-08,2010,4,Apr,2010-04,Q2,2010-Q2,8,201004
2010-04-09,2010,4,Apr,2010-04,Q2,2010-Q2,9,201004
2010-04-10,2010,4,Apr,2010-04,Q2,2010-Q2,10,201004
2010-04-11,2010,4,Apr,2010-04,Q2,2010-Q2,11,201004
2010-04-12,2010,4,Apr,2010-04,Q2,2010-Q2,12,201004
2010-04-13,2010,4,Apr,2010-04,Q2,2010-Q2,13,201004
2010-04-14,2010,4,Apr,2010-04,Q2,2010-Q2,14,201004
2010-04-15,2010,4,Apr,2010-04,Q2,2010-Q2,15,201004
2010-04-16,2010,4,Apr,2010-04,Q2,2010-Q2,16,201004
2010-04-17,2010,4,Apr,2010-04,Q2,2010-Q2,17,201004
2010-04-18,2010,4,Apr,2010-04,Q2,2010-Q2,18,201004
2010-04-19,2010,4,Apr,2010-04,Q2,2010-Q2,19,201004
2010-04-20,2010,4,Apr,2010-04,Q2,2010-Q2,20,201004
2010-04-21,2010,4,Apr,2010-04,Q2,2010-Q2,21,201004
2010-04-22,2010,4,Apr,2010-04,Q2,2010-Q2,22,201004
2010-04-23,2010,4,Apr,2010-04,Q2,2010-Q2,23,201004
2010-04-24,2010,4,Apr,2010-04,Q2,2010-Q2,24,201004
2010-04-25,2010,4,Apr,2010-04,Q2,2010-Q2,25,201004
2010-04-26,2010,4,Apr,2010-04,Q2,2010-Q2,26,201004
2010-04-27,2010,4,Apr,2010-04,Q2,2010-Q2,27,201004
2010-04-28,2010,4,Apr,2010-04,Q2,2010-Q2,28,201004
2010-04-29,2010,4,Apr,2010-04,Q2,2010-Q2,29,201004
2010-04-30,2010,4,Apr,2010-04,Q2,2010-Q2,30,201004
2010-05-01,2010,5,May,2010-05,Q2,2010-Q2,1,201005
2010-05-02,2010,5,May,2010-05,Q2,2010-Q2,2,201005
2010-05-03,2010,5,May,2010-05,Q2,2010-Q2,3,201005
2010-05-04,2010,5,May,2010-05,Q2,2010-Q2,4,201005
2010-05-05,2010,5,May,2010-05,Q2,2010-Q2,5,201005
2010-05-06,2010,5,May,2010-05,Q2,2010-Q2,6,201005
2010-05-07,2010,5,May,2010-05,Q2,2010-Q2,7,201005
2010-05-08,2010,5,May,2010-05,Q2,2010-Q2,8,201005
2010-05-09,2010,5,May,2010-05,Q2,2010-Q2,9,201005
2010-05-10,2010,5,May,2010-05,Q2,2010-Q2,10,201005
2010-05-11,2010,5,May,2010-05,Q2,2010-Q2,11,201005
2010-05-12,2010,5,May,2010-05,Q2,2010-Q2,12,201005
2010-05-13,2010,5,May,2010-05,Q2,2010-Q2,13,201005
2010-05-14,2010,5,May,2010-05,Q2,2010-Q2,14,201005
2010-05-15,2010,5,May,2010-05,Q2,2010-Q2,15,201005
2010-05-16,2010,5,May,2010-05,Q2,2010-Q2,16,201005
2010-05-17,2010,5,May,2010-05,Q2,2010-Q2,17,201005
2010-05-18,2010,5,May,2010-05,Q2,2010-Q2,18,201005
2010-05-19,2010,5,May,2010-05,Q2,2010-Q2,19,201005
2010-05-20,2010,5,May,2010-05,Q2,2010-Q2,20,201005
2010-05-21,2010,5,May,2010-05,Q2,2010-Q2,21,201005
2010-05-22,2010,5,May,2010-05,Q2,2010-Q2,22,201005
2010-05-23,2010,5,May,2010-05,Q2,2010-Q2,23,201005
2010-05-24,2010,5,May,2010-05,Q2,2010-Q2,24,201005
2010-05-25,2010,5,May,2010-05,Q2,2010-Q2,25,201005
2010-05-26,2010,5,May,2010-05,Q2,2010-Q2,26,201005
2010-05-27,2010,5,May,2010-05,Q2,2010-Q2,27,201005
2010-05-28,2010,5,May,2010-05,Q2,2010-Q2,28,201005
2010-05-29,2010,5,May,2010-05,Q2,2010-Q2,29,201005
2010-05-30,2010,5,May,2010-05,Q2,2010-Q2,30,201005
2010-05-31,2010,5,May,2010-05,Q2,2010-Q2,31,201005
2010-06-01,2010,6,Jun,2010-06,Q2,2010-Q2,1,201006
2010-06-02,2010,6,Jun,2010-06,Q2,2010-Q2,2,201006
2010-06-03,2010,6,Jun,2010-06,Q2,2010-Q2,3,201006
2010-06-04,2010,6,Jun,2010-06,Q2,2010-Q2,4,201006
2010-06-05,2010,6,Jun,2010-06,Q2,2010-Q2,5,201006
2010-06-06,2010,6,Jun,2010-06,Q2,2010-Q2,6,201006
2010-06-07,2010,6,Jun,2010-06,Q2,2010-Q2,7,201006
2010-06-08,2010,6,Jun,2010-06,Q2,2010-Q2,8,201006
2010-06-09,2010,6,Jun,2010-06,Q2,2010-Q2,9,201006
2010-06-10,2010,6,Jun,2010-06,Q2,2010-Q2,10,201006
2010-06-11,2010,6,Jun,2010-06,Q2,2010-Q2,11,201006
2010-06-12,2010,6,Jun,2010-06,Q2,2010-Q2,12,201006
2010-06-13,2010,6,Jun,2010-06,Q2,2010-Q2,13,201006
2010-06-14,2010,6,Jun,2010-06,Q2,2010-Q2,14,201006
2010-06-15,2010,6,Jun,2010-06,Q2,2010-Q2,15,201006
2010-06-16,2010,6,Jun,2010-06,Q2,2010-Q2,16,201006
2010-06-17,2010,6,Jun,2010-06,Q2,2010-Q2,17,201006
2010-06-18,2010,6,Jun,2010-06,Q2,2010-Q2,18,201006
2010-06-19,2010,6,Jun,2010-06,Q2,2010-Q2,19,201006
2010-06-20,2010,6,Jun,2010-06,Q2,2010-Q2,20,201006
2010-06-21,2010,6,Jun,2010-06,Q2,2010-Q2,21,201006
2010-06-22,2010,6,Jun,2010-06,Q2,2010-Q2,22,201006
2010-06-23,2010,6,Jun,2010-06,Q2,2010-Q2,23,201006
2010-06-24,2010,6,Jun,2010-06,Q2,2010-Q2,24,201006
2010-06-25,2010,6,Jun,2010-06,Q2,2010-Q2,25,201006
2010-06-26,2010,6,Jun,2010-06,Q2,2010-Q2,26,201006
2010-06-27,2010,6,Jun,2010-06,Q2,2010-Q2,27,201006
2010-06-28,2010,6,Jun,2010-06,Q2,2010-Q2,28,201006
2010-06-29,2010,6,Jun,2010-06,Q2,2010-Q2,29,201006
2010-06-30,2010,6,Jun,2010-06,Q2,2010-Q2,30,201006
2010-07-01,2010,7,Jul,2010-07,Q3,2010-Q3,1,201007
2010-07-02,2010,7,Jul,2010-07,Q3,2010-Q3,2,201007
2010-07-03,2010,7,Jul,2010-07,Q3,2010-Q3,3,201007
2010-07-04,2010,7,Jul,2010-07,Q3,2010-Q3,4,201007
2010-07-05,2010,7,Jul,2010-07,Q3,2010-Q3,5,201007
2010-07-06,2010,7,Jul,2010-07,Q3,2010-Q3,6,201007
2010-07-07,2010,7,Jul,2010-07,Q3,2010-Q3,7,201007
2010-07-08,2010,7,Jul,2010-07,Q3,2010-Q3,8,201007
2010-07-09,2010,7,Jul,2010-07,Q3,2010-Q3,9,201007
2010-07-10,2010,7,Jul,2010-07,Q3,2010-Q3,10,201007
2010-07-11,2010,7,Jul,2010-07,Q3,2010-Q3,11,201007
2010-07-12,2010,7,Jul,2010-07,Q3,2010-Q3,12,201007
2010-07-13,2010,7,Jul,2010-07,Q3,2010-Q3,13,201007
2010-07-14,2010,7,Jul,2010-07,Q3,2010-Q3,14,201007
2010-07-15,2010,7,Jul,2010-07,Q3,2010-Q3,15,201007
2010-07-16,2010,7,Jul,2010-07,Q3,2010-Q3,16,201007
2010-07-17,2010,7,Jul,2010-07,Q3,2010-Q3,17,201007
2010-07-18,2010,7,Jul,2010-07,Q3,2010-Q3,18,201007
2010-07-19,2010,7,Jul,2010-07,Q3,2010-Q3,19,201007
2010-07-20,2010,7,Jul,2010-07,Q3,2010-Q3,20,201007
2010-07-21,2010,7,Jul,2010-07,Q3,2010-Q3,21,201007
2010-07-22,2010,7,Jul,2010-07,Q3,2010-Q3,22,201007
2010-07-23,2010,7,Jul,2010-07,Q3,2010-Q3,23,201007
2010-07-24,2010,7,Jul,2010-07,Q3,2010-Q3,24,201007
2010-07-25,2010,7,Jul,2010-07,Q3,2010-Q3,25,201007
2010-07-26,2010,7,Jul,2010-07,Q3,2010-Q3,26,201007
2010-07-27,2010,7,Jul,2010-07,Q3,2010-Q3,27,201007
2010-07-28,2010,7,Jul,2010-07,Q3,2010-Q3,28,201007
2010-07-29,2010,7,Jul,2010-07,Q3,2010-Q3,29,201007
2010-07-30,2010,7,Jul,2010-07,Q3,2010-Q3,30,201007
2010-07-31,2010,7,Jul,2010-07,Q3,2010-Q3,31,201007
2010-08-01,2010,8,Aug,2010-08,Q3,2010-Q3,1,201008
2010-08-02,2010,8,Aug,2010-08,Q3,2010-Q3,2,201008
2010-08-03,2010,8,Aug,2010-08,Q3,2010-Q3,3,201008
2010-08-04,2010,8,Aug,2010-08,Q3,2010-Q3,4,201008
2010-08-05,2010,8,Aug,2010-08,Q3,2010-Q3,5,201008
2010-08-06,2010,8,Aug,2010-08,Q3,2010-Q3,6,201008
2010-08-07,2010,8,Aug,2010-08,Q3,2010-Q3,7,201008
2010-08-08,2010,8,Aug,2010-08,Q3,2010-Q3,8,201008
2010-08-09,2010,8,Aug,2010-08,Q3,2010-Q3,9,201008
2010-08-10,2010,8,Aug,2010-08,Q3,2010-Q3,10,201008
2010-08-11,2010,8,Aug,2010-08,Q3,2010-Q3,11,201008
2010-08-12,2010,8,Aug,2010-08,Q3,2010-Q3,12,201008
2010-08-13,2010,8,Aug,2010-08,Q3,2010-Q3,13,201008
2010-08-14,2010,8,Aug,2010-08,Q3,2010-Q3,14,201008
2010-08-15,2010,8,Aug,2010-08,Q3,2010-Q3,15,201008
2010-08-16,2010,8,Aug,2010-08,Q3,2010-Q3,16,201008
2010-08-17,2010,8,Aug,2010-08,Q3,2010-Q3,17,201008
2010-08-18,2010,8,Aug,2010-08,Q3,2010-Q3,18,201008
2010-08-19,2010,8,Aug,2010-08,Q3,2010-Q3,19,201008
2010-08-20,2010,8,Aug,2010-08,Q3,2010-Q3,20,201008
2010-08-21,2010,8,Aug,2010-08,Q3,2010-Q3,21,201008
2010-08-22,2010,8,Aug,2010-08,Q3,2010-Q3,22,201008
2010-08-23,2010,8,Aug,2010-08,Q3,2010-Q3,23,201008
2010-08-24,2010,8,Aug,2010-08,Q3,2010-Q3,24,201008
2010-08-25,2010,8,Aug,2010-08,Q3,2010-Q3,25,201008
2010-08-26,2010,8,Aug,2010-08,Q3,2010-Q3,26,201008
2010-08-27,2010,8,Aug,2010-08,Q3,2010-Q3,27,201008
2010-08-28,2010,8,Aug,2010-08,Q3,2010-Q3,28,201008
2010-08-29,2010,8,Aug,2010-08,Q3,2010-Q3,29,201008
2010-08-30,2010,8,Aug,2010-08,Q3,2010-Q3,30,201008
2010-08-31,2010,8,Aug,2010-08,Q3,2010-Q3,31,201008
2010-09-01,2010,9,Sep,2010-09,Q3,2010-Q3,1,201009
2010-09-02,2010,9,Sep,2010-09,Q3,2010-Q3,2,201009
2010-09-03,2010,9,Sep,2010-09,Q3,2010-Q3,3,201009
2010-09-04,2010,9,Sep,2010-09,Q3,2010-Q3,4,201009
2010-09-05,2010,9,Sep,2010-09,Q3,2010-Q3,5,201009
2010-09-06,2010,9,Sep,2010-09,Q3,2010-Q3,6,201009
2010-09-07,2010,9,Sep,2010-09,Q3,2010-Q3,7,201009
2010-09-08,2010,9,Sep,2010-09,Q3,2010-Q3,8,201009
2010-09-09,2010,9,Sep,2010-09,Q3,2010-Q3,9,201009
2010-09-10,2010,9,Sep,2010-09,Q3,2010-Q3,10,201009
2010-09-11,2010,9,Sep,2010-09,Q3,2010-Q3,11,201009
2010-09-12,2010,9,Sep,2010-09,Q3,2010-Q3,12,201009
2010-09-13,2010,9,Sep,2010-09,Q3,2010-Q3,13,201009
2010-09-14,2010,9,Sep,2010-09,Q3,2010-Q3,14,201009
2010-09-15,2010,9,Sep,2010-09,Q3,2010-Q3,15,201009
2010-09-16,2010,9,Sep,2010-09,Q3,2010-Q3,16,201009
2010-09-17,2010,9,Sep,2010-09,Q3,2010-Q3,17,201009
2010-09-18,2010,9,Sep,2010-09,Q3,2010-Q3,18,201009
2010-09-19,2010,9,Sep,2010-09,Q3,2010-Q3,19,201009
2010-09-20,2010,9,Sep,2010-09,Q3,2010-Q3,20,201009
2010-09-21,2010,9,Sep,2010-09,Q3,2010-Q3,21,201009
2010-09-22,2010,9,Sep,2010-09,Q3,2010-Q3,22,201009
2010-09-23,2010,9,Sep,2010-09,Q3,2010-Q3,23,201009
2010-09-24,2010,9,Sep,2010-09,Q3,2010-Q3,24,201009
2010-09-25,2010,9,Sep,2010-09,Q3,2010-Q3,25,201009
2010-09-26,2010,9,Sep,2010-09,Q3,2010-Q3,26,201009
2010-09-27,2010,9,Sep,2010-09,Q3,2010-Q3,27,201009
2010-09-28,2010,9,Sep,2010-09,Q3,2010-Q3,28,201009
2010-09-29,2010,9,Sep,2010-09,Q3,2010-Q3,29,201009
2010-09-30,2010,9,Sep,2010-09,Q3,2010-Q3,30,201009
2010-10-01,2010,10,Oct,2010-10,Q4,2010-Q4,1,201010
2010-10-02,2010,10,Oct,2010-10,Q4,2010-Q4,2,201010
2010-10-03,2010,10,Oct,2010-10,Q4,2010-Q4,3,201010
2010-10-04,2010,10,Oct,2010-10,Q4,2010-Q4,4,201010
2010-10-05,2010,10,Oct,2010-10,Q4,2010-Q4,5,201010
2010-10-06,2010,10,Oct,2010-10,Q4,2010-Q4,6,201010
2010-10-07,2010,10,Oct,2010-10,Q4,2010-Q4,7,201010
2010-10-08,2010,10,Oct,2010-10,Q4,2010-Q4,8,201010
2010-10-09,2010,10,Oct,2010-10,Q4,2010-Q4,9,201010
2010-10-10,2010,10,Oct,2010-10,Q4,2010-Q4,10,201010
2010-10-11,2010,10,Oct,2010-10,Q4,2010-Q4,11,201010
2010-10-12,2010,10,Oct,2010-10,Q4,2010-Q4,12,201010
2010-10-13,2010,10,Oct,2010-10,Q4,2010-Q4,13,201010
2010-10-14,2010,10,Oct,2010-10,Q4,2010-Q4,14,201010
2010-10-15,2010,10,Oct,2010-10,Q4,2010-Q4,15,201010
2010-10-16,2010,10,Oct,2010-10,Q4,2010-Q4,16,201010
2010-10-17,2010,10,Oct,2010-10,Q4,2010-Q4,17,201010
2010-10-18,2010,10,Oct,2010-10,Q4,2010-Q4,18,201010
2010-10-19,2010,10,Oct,2010-10,Q4,2010-Q4,19,201010
2010-10-20,2010,10,Oct,2010-10,Q4,2010-Q4,20,201010
2010-10-21,2010,10,Oct,2010-10,Q4,2010-Q4,21,201010
2010-10-22,2010,10,Oct,2010-10,Q4,2010-Q4,22,201010
2010-10-23,2010,10,Oct,2010-10,Q4,2010-Q4,23,201010
2010-10-24,2010,10,Oct,2010-10,Q4,2010-Q4,24,201010
2010-10-25,2010,10,Oct,2010-10,Q4,2010-Q4,25,201010
2010-10-26,2010,10,Oct,2010-10,Q4,2010-Q4,26,201010
2010-10-27,2010,10,Oct,2010-10,Q4,2010-Q4,27,201010
2010-10-28,2010,10,Oct,2010-10,Q4,2010-Q4,28,201010
2010-10-29,2010,10,Oct,2010-10,Q4,2010-Q4,29,201010
2010-10-30,2010,10,Oct,2010-10,Q4,2010-Q4,30,201010
2010-10-31,2010,10,Oct,2010-10,Q4,2010-Q4,31,201010
2010-11-01,2010,11,Nov,2010-11,Q4,2010-Q4,1,201011
2010-11-02,2010,11,Nov,2010-11,Q4,2010-Q4,2,201011
2010-11-03,2010,11,Nov,2010-11,Q4,2010-Q4,3,201011
2010-11-04,2010,11,Nov,2010-11,Q4,2010-Q4,4,201011
2010-11-05,2010,11,Nov,2010-11,Q4,2010-Q4,5,201011
2010-11-06,2010,11,Nov,2010-11,Q4,2010-Q4,6,201011
2010-11-07,2010,11,Nov,2010-11,Q4,2010-Q4,7,201011
2010-11-08,2010,11,Nov,2010-11,Q4,2010-Q4,8,201011
2010-11-09,2010,11,Nov,2010-11,Q4,2010-Q4,9,201011
2010-11-10,2010,11,Nov,2010-11,Q4,2010-Q4,10,201011
2010-11-11,2010,11,Nov,2010-11,Q4,2010-Q4,11,201011
2010-11-12,2010,11,Nov,2010-11,Q4,2010-Q4,12,201011
2010-11-13,2010,11,Nov,2010-11,Q4,2010-Q4,13,201011
2010-11-14,2010,11,Nov,2010-11,Q4,2010-Q4,14,201011
2010-11-15,2010,11,Nov,2010-11,Q4,2010-Q4,15,201011
2010-11-16,2010,11,Nov,2010-11,Q4,2010-Q4,16,201011
2010-11-17,2010,11,Nov,2010-11,Q4,2010-Q4,17,201011
2010-11-18,2010,11,Nov,2010-11,Q4,2010-Q4,18,201011
2010-11-19,2010,11,Nov,2010-11,Q4,2010-Q4,19,201011
2010-11-20,2010,11,Nov,2010-11,Q4,2010-Q4,20,201011
2010-11-21,2010,11,Nov,2010-11,Q4,2010-Q4,21,201011
2010-11-22,2010,11,Nov,2010-11,Q4,2010-Q4,22,201011
2010-11-23,2010,11,Nov,2010-11,Q4,2010-Q4,23,201011
2010-11-24,2010,11,Nov,2010-11,Q4,2010-Q4,24,201011
2010-11-25,2010,11,Nov,2010-11,Q4,2010-Q4,25,201011
2010-11-26,2010,11,Nov,2010-11,Q4,2010-Q4,26,201011
2010-11-27,2010,11,Nov,2010-11,Q4,2010-Q4,27,201011
2010-11-28,2010,11,Nov,2010-11,Q4,2010-Q4,28,201011
2010-11-29,2010,11,Nov,2010-11,Q4,2010-Q4,29,201011
2010-11-30,2010,11,Nov,2010-11,Q4,2010-Q4,30,201011
2010-12-01,2010,12,Dec,2010-12,Q4,2010-Q4,1,201012
2010-12-02,2010,12,Dec,2010-12,Q4,2010-Q4,2,201012
2010-12-03,2010,12,Dec,2010-12,Q4,2010-Q4,3,201012
2010-12-04,2010,12,Dec,2010-12,Q4,2010-Q4,4,201012
2010-12-05,2010,12,Dec,2010-12,Q4,2010-Q4,5,201012
2010-12-06,2010,12,Dec,2010-12,Q4,2010-Q4,6,201012
2010-12-07,2010,12,Dec,2010-12,Q4,2010-Q4,7,201012
2010-12-08,2010,12,Dec,2010-12,Q4,2010-Q4,8,201012
2010-12-09,2010,12,Dec,2010-12,Q4,2010-Q4,9,201012
2010-12-10,2010,12,Dec,2010-12,Q4,2010-Q4,10,201012
2010-12-11,2010,12,Dec,2010-12,Q4,2010-Q4,11,201012
2010-12-12,2010,12,Dec,2010-12,Q4,2010-Q4,12,201012
2010-12-13,2010,12,Dec,2010-12,Q4,2010-Q4,13,201012
2010-12-14,2010,12,Dec,2010-12,Q4,2010-Q4,14,201012
2010-12-15,2010,12,Dec,2010-12,Q4,2010-Q4,15,201012
2010-12-16,2010,12,Dec,2010-12,Q4,2010-Q4,16,201012
2010-12-17,2010,12,Dec,2010-12,Q4,2010-Q4,17,201012
2010-12-18,2010,12,Dec,2010-12,Q4,2010-Q4,18,201012
2010-12-19,2010,12,Dec,2010-12,Q4,2010-Q4,19,201012
2010-12-20,2010,12,Dec,2010-12,Q4,2010-Q4,20,201012
2010-12-21,2010,12,Dec,2010-12,Q4,2010-Q4,21,201012
2010-12-22,2010,12,Dec,2010-12,Q4,2010-Q4,22,201012
2010-12-23,2010,12,Dec,2010-12,Q4,2010-Q4,23,201012
2010-12-24,2010,12,Dec,2010-12,Q4,2010-Q4,24,201012
2010-12-25,2010,12,Dec,2010-12,Q4,2010-Q4,25,201012
2010-12-26,2010,12,Dec,2010-12,Q4,2010-Q4,26,201012
2010-12-27,2010,12,Dec,2010-12,Q4,2010-Q4,27,201012
2010-12-28,2010,12,Dec,2010-12,Q4,2010-Q4,28,201012
2010-12-29,2010,12,Dec,2010-12,Q4,2010-Q4,29,201012
2010-12-30,2010,12,Dec,2010-12,Q4,2010-Q4,30,201012
2010-12-31,2010,12,Dec,2010-12,Q4,2010-Q4,31,201012
2011-01-01,2011,1,Jan,2011-01,Q1,2011-Q1,1,201101
2011-01-02,2011,1,Jan,2011-01,Q1,2011-Q1,2,201101
2011-01-03,2011,1,Jan,2011-01,Q1,2011-Q1,3,201101
2011-01-04,2011,1,Jan,2011-01,Q1,2011-Q1,4,201101
2011-01-05,2011,1,Jan,2011-01,Q1,2011-Q1,5,201101
2011-01-06,2011,1,Jan,2011-01,Q1,2011-Q1,6,201101
2011-01-07,2011,1,Jan,2011-01,Q1,2011-Q1,7,201101
2011-01-08,2011,1,Jan,2011-01,Q1,2011-Q1,8,201101
2011-01-09,2011,1,Jan,2011-01,Q1,2011-Q1,9,201101
2011-01-10,2011,1,Jan,2011-01,Q1,2011-Q1,10,201101
2011-01-11,2011,1,Jan,2011-01,Q1,2011-Q1,11,201101
2011-01-12,2011,1,Jan,2011-01,Q1,2011-Q1,12,201101
2011-01-13,2011,1,Jan,2011-01,Q1,2011-Q1,13,201101
2011-01-14,2011,1,Jan,2011-01,Q1,2011-Q1,14,201101
2011-01-15,2011,1,Jan,2011-01,Q1,2011-Q1,15,201101
2011-01-16,2011,1,Jan,2011-01,Q1,2011-Q1,16,201101
2011-01-17,2011,1,Jan,2011-01,Q1,2011-Q1,17,201101
2011-01-18,2011,1,Jan,2011-01,Q1,2011-Q1,18,201101
2011-01-19,2011,1,Jan,2011-01,Q1,2011-Q1,19,201101
2011-01-20,2011,1,Jan,2011-01,Q1,2011-Q1,20,201101
2011-01-21,2011,1,Jan,2011-01,Q1,2011-Q1,21,201101
2011-01-22,2011,1,Jan,2011-01,Q1,2011-Q1,22,201101
2011-01-23,2011,1,Jan,2011-01,Q1,2011-Q1,23,201101
2011-01-24,2011,1,Jan,2011-01,Q1,2011-Q1,24,201101
2011-01-25,2011,1,Jan,2011-01,Q1,2011-Q1,25,201101
